UNIQUE-ID	NAME	REACTION-EQUATION	PATHWAYS	PATHWAYS	PATHWAYS	PATHWAYS	COFACTORS	COFACTORS	COFACTORS	COFACTORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	INHIBITORS	INHIBITORS	INHIBITORS	INHIBITORS	SUBUNIT-COMPOSITION
ENZRXN0-8115	aldehyde dehydrogenase	an aldehyde + an oxidized electron carrier + H2O  <-->  a carboxylate + a reduced two electron carrier + H+					CPD-6	FAD	CPD0-1882										1*G6157-MONOMER,1*G6156-MONOMER,1*G6155-MONOMER
ENZRXN0-21	phosphatidylglycerol&mdash;prolipoprotein diacylglyceryl transferase	a [prolipoprotein]-L-cysteine + a phosphatidylglycerol  <-->  a [prolipoprotein]-S-1,2-diacyl-sn-glyceryl-L-cysteine + sn-glycerol 1-phosphate + H+	PWY-7884																1*EG12128-MONOMER
ENZRXN0-6268	pyridoxal phosphatase	pyridoxal 5'-phosphate + H2O  <-->  pyridoxal + phosphate					MG+2												1*G6246-MONOMER
ENZRXN-1	triphosphoribosyl-dephospho-CoA synthase	3'-dephospho-CoA + ATP  <-->  2'-(5''-triphospho-alpha-D-ribosyl)-3'-dephospho-CoA + adenine	P2-PWY																1*G6339-MONOMER
GKI-ENZRXN	glycerate 2-kinase	ATP + D-glycerate  <-->  2-phospho-D-glycerate + ADP + H+	GLYCOLATEMET-PWY	GLUCARDEG-PWY	GALACTARDEG-PWY	PWY0-1300													1*GKI-MONOMER
ENZRXN0-1702	formyl-CoA transferase	formyl-CoA + oxalate  <-->  formate + oxalyl-CoA																	2*G7237-MONOMER
ENZRXN0-8098	endolytic murein transglycosylase	a nascent peptidoglycan (meso-DAP containing)[periplasmic space]  <-->  a nascent peptidoglycan (meso-DAP containing) with GlcNAc non-reducing terminus[periplasmic space] + a mature peptidoglycan (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide)[periplasmic space]																	1*EG11494-MONOMER
ENZRXN0-6250	2-isopropylmalate synthase	3-methyl-2-oxobutanoate + acetyl-CoA + H2O  <-->  (2S)-2-isopropylmalate + coenzyme A + H+	LEUSYN-PWY												#<"LEU" instance frame in ECOBASE[F] @ #x1001c934c72>				1*2-ISOPROPYLMALATESYN-MONOMER
DTMPKI-ENZRXN	dTMP kinase	dTMP + ATP  <-->  dTDP + ADP	PWY-7187	PWY-7197	PWY-7184	PWY0-166	MG+2												2*DTMPKI-MONOMER
GALACTONDEHYDRAT-ENZRXN	D-galactonate dehydratase	D-galactonate  <-->  2-dehydro-3-deoxy-D-galactonate + H2O	GALACTCAT-PWY																1*GALACTONATE-DEHYDRATASE-MONOMER
ENZRXN0-7454	NADPH-dependent curcumin reductase	curcumin + NADPH + H+  <-->  dihydrocurcumin + NADP+	PWY0-1527																2*G6760-MONOMER
ENZRXN0-1606	CCA tRNA nucleotidyltransferase	a tRNA precursor + 2 CTP + ATP  <-->  a tRNA containing a 3' CCA end + 3 diphosphate					MG+2												1*EG10136-MONOMER
THI-P-SYN-ENZRXN	thiamine phosphate synthase	4-methyl-5-(2-phosphooxyethyl)thiazole + 4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine + H+  <-->  thiamine phosphate + diphosphate	PWY-6897				MG+2												1*THIE-MONOMER
ENZRXN0-6228	lipopolysaccharide glucosyltransferase	UDP-alpha-D-glucose + galactosyl-(glucosyl)2-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli)  <-->  galactosyl-(glucosyl)3-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli) + UDP + H+	LIPA-CORESYN-PWY																1*EG11353-MONOMER
DIMETHUROPORDEHYDROG-ENZRXN	precorrin-2 dehydrogenase	precorrin-2 + NAD+  <-->  sirohydrochlorin + NADH + 2 H+	PWY-5194																2*SIROHEMESYN-MONOMER
FORMHYDROGI-ENZRXN	hydrogen:menaquinone oxidoreductase	a menaquinone[inner membrane] + 2 H+ + H2[periplasm]  <-->  a menaquinol[inner membrane] + 2 H+[periplasm]					CPD-24862	Heme-b	CPD-17649	3FE-4S									2*HYAC-MONOMER,4*HYAB-MONOMER,4*HYAA-MONOMER
ENZRXN0-7431	phosphatidylglycerophosphatase	a phosphatidylglycerophosphate + H2O  <-->  a phosphatidylglycerol + phosphate	PWY-5668	PWY0-1545			MG+2												1*EG11371-MONOMER
ENZRXN0-1481	protein-(glutamine-<i>N</i><sup>5</sup>) methyltransferase	a [release factor]-L-glutamine + S-adenosyl-L-methionine  <-->  a [release factor]-N5-methyl-L-glutamine + S-adenosyl-L-homocysteine + H+																	1*EG12424-MONOMER
SUCCINATE-OXN-ENZRXN	succinate:quinone oxidoreductase	succinate + a ubiquinone[inner membrane]  <-->  fumarate + a ubiquinol[inner membrane]	PWY0-1329	PWY0-1353	TCA		Heme-b	CPD-6	3FE-4S	CPD-7					#<"MALONATE" instance frame in ECOBASE[F] @ #x10023dd2812>				3*SDH-MEMB2,3*SDH-MEMB1,3*SDH-FE-S,3*SDH-FLAVO
ENZRXN0-6205	<i>N</i>-ethylmaleimide reductase	N-ethylsuccinimide + NADP+  <-->  N-ethylmaleimide + NADPH + H+					FMN												1*G6890-MONOMER
DIACYLGLYKIN-ENZRXN	diacylglycerol kinase	ATP + a 1,2-diacyl-sn-glycerol  <-->  a phosphatidate + ADP + H+					MG+2	MN+2											3*DIACYLGLYKIN-MONOMER
ETHAMLY-ENZRXN	ethanolamine ammonia-lyase	ethanolamine  <-->  ammonium + acetaldehyde	PWY0-1477				ADENOSYLCOBALAMIN												6*EUTB-MONOMER,6*EUTC-MONOMER
ENZRXN0-7414	inosine nucleosidase	inosine + H2O  <-->  D-ribofuranose + hypoxanthine																	1*EG11082-MONOMER
ENZRXN0-12623	nitrite reductase	nitric oxide + an oxidized electron carrier + H2O  <-->  nitrite + a reduced one electron carrier + H+																	1*G7866-MONOMER
SAMDECARB-ENZRXN	<i>S</i>-adenosylmethionine decarboxylase	S-adenosyl-L-methionine + H+  <-->  CO2 + S-adenosyl 3-(methylsulfanyl)propylamine	PWY0-1303	BSUBPOLYAMSYN-PWY			CPD0-2654	MG+2							#<"SPERMIDINE" instance frame in ECOBASE[F] @ #x1001e3f0c82>				4*SAMDC-ALPHA-MONOMER,4*SAMDC-BETA-MONOMER
ENZRXN0-6172	hydroxyphenylacetyl-CoA thioesterase	3,4-dihydroxyphenylacetyl-CoA + H2O  <-->  (3,4-dihydroxyphenyl)acetate + coenzyme A + H+																	4*G6717-MONOMER
DCYSDESULF-ENZRXN	D-cysteine desulfhydrase, PLP-dependent	D-cysteine + H2O  <-->  ammonium + pyruvate + hydrogen sulfide					PYRIDOXAL_PHOSPHATE								#<"D-CYSTEINE" instance frame in ECOBASE[F] @ #x1001c949342>				2*DCYSDESULF-MONOMER
ENZRXN0-8628	5-fluorouridine 5'-nucleotidase	5-fluorouridine 5'-monophosphate + H2O  <-->  5-fluorouridine + phosphate																	1*EG12115-MONOMER
ENZRXN0-7397	ribonuclease	YhaV endonuclease degradation substrate mRNA + H2O  <-->  2 an mRNA fragment																	1*G7629-MONOMER
ENZRXN0-12604	Ni<sup>2+</sup> transfer to HypB	Ni2+ + a HypB hydrogenase accessory protein + GTP + H2O  <-->  Ni-[HypB hydrogenase accessory protein] + GDP + phosphate + H+	PWY-8319																2*EG11663-MONOMER
RIBAZOLEPHOSPHAT-ENZRXN	&alpha;-ribazole-5'-P phosphatase	alpha-ribazole 5'-phosphate + H2O  <-->  alpha-ribazole + phosphate																	1*RIBAZOLEPHOSPHAT-MONOMER
ENZRXN0-6150	Rep helicase	ATP + a supercoiled duplex DNA + H2O  <-->  ADP + 2 a single stranded DNA + phosphate + H+																	2*EG10837-MONOMER
D-PPENTOMUT	deoxyribose 1,5-phosphomutase	2-deoxy-alpha-D-ribose 1-phosphate  <-->  2-deoxy-D-ribose 5-phosphate	PWY-7180				MN+2												1*PPENTOMUT-MONOMER
ENZRXN0-8612	Lipid A palmitoyltransferase	a 1-palmitoyl-2-acyl-phosphatidylethanolamine[periplasm] + lipid A-core oligosaccharide (E. coli K-12 core type)[periplasm]  <-->  a hepta-acylated core oligosaccharide lipid A (E. coli K-12 type)[periplasm] + a 1-lysophosphatidylethanolamine[periplasm]																	1*EG12180-MONOMER
ENZRXN0-7377	oxalyl-CoA decarboxylase	oxalyl-CoA + H+  <-->  CO2 + formyl-CoA																	4*G7236-MONOMER
ENZRXN0-7494	&alpha;-D-ribose 1-methylphosphonate 5-triphosphate synthase	methylphosphonate + ATP  <-->  alpha-D-ribose-1-methylphosphonate-5-triphosphate + adenine	PWY0-1533																1*PHNL-MONOMER,1*EG10717-MONOMER,1*EG10716-MONOMER,1*EG10718-MONOMER
ENZRXN0-12587	oxamate carbamoyltransferase	oxamate + carbamoyl phosphate  <-->  N-carbamoyl-2-oxoglycine + phosphate	PWY0-41																1*G6287-MONOMER
ENZRXN0-5921	<i>N</i>-acetylmuramic acid 6-phosphate etherase	N-acetyl-D-muramate 6-phosphate + H2O  <-->  N-acetyl-D-glucosamine 6-phosphate + (R)-lactate	PWY0-1261																2*G7263-MONOMER
COBALAMIN5PSYN-ENZRXN	cobalamin 5'-phosphate synthase	adenosylcobinamide-GDP + alpha-ribazole 5'-phosphate  <-->  GMP + adenosylcobalamin 5'-phosphate + H+	COBALSYN-PWY	PWY-5509															1*COBS-MONOMER
ENZRXN0-8592	protein-histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	2*DCUS-MONOMER
ENZRXN0-7355	RNA helicase	wound RNA + ATP + H2O  <-->  an unwound RNA + ADP + phosphate + H+																	1*EG10210-MONOMER
ENZRXN0-12569	monoacetylchitobiose-6-phosphate hydrolase	6-phospho-beta-D-glucosaminyl-(1->4)-N-acetyl-D-glucosamine + H2O  <-->  D-glucosamine 6-phosphate + N-acetyl-D-glucosamine	PWY0-1309				MN+2	NAD											4*EG10144-MONOMER
PROPKIN-ENZRXN	propionate kinase	ATP + propanoate  <-->  ADP + propanoyl phosphate	PWY-5437																1*PROPKIN-MONOMER
ENZRXN0-7981	D-3,4-dihydroxybutanal reductase	1,3,4-butanetriol + NADP+  <-->  (3R)-3,4-dihydroxybutanal + NADPH + H+																	2*G7564-MONOMER
ENZRXN0-5703	methylglyoxal reductase	hydroxyacetone + NADP+  <-->  methylglyoxal + NADPH + H+	PWY-5453																1*MONOMER0-148
CHER-ENZRXN	chemotaxis protein methyltransferase	a [protein]-alpha-L-glutamate + S-adenosyl-L-methionine  <-->  a [protein]-L-glutamate-O5-methyl-ester + S-adenosyl-L-homocysteine																	1*CHER-MONOMER
ENZRXN0-8570	protein-histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	1*BAES-MONOMER
ENZRXN0-7336	guanosine phosphorylase	guanosine + phosphate  <-->  alpha-D-ribose-1-phosphate + guanine	PWY0-1296	PWY-6608	PWY-6620														6*XANTHOSINEPHOSPHORY-MONOMER
CHEBTARD-ENZRXN	protein-glutamine glutaminase	Targln + H2O  <-->  ammonia + Targlu																	1*PHOSPHO-CHEB
ENZRXN0-8567	protein-phosphoaspartate phosphatase	PhoB-Pasp53 + H2O  <-->  PhoB + phosphate + H+																	2*PHOR-MONOMER
ENZRXN0-7332	tyrosine aminotransferase	L-tyrosine + 2-oxoglutarate  <-->  3-(4-hydroxyphenyl)pyruvate + L-glutamate	TYRSYN																2*ASPAMINOTRANS-MONOMER
PHOSNACMURPENTATRANS-ENZRXN	phospho-<i>N</i>-acetylmuramoyl-pentapeptide-transferase	UDP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + di-trans,octa-cis-undecaprenyl phosphate  <-->  Und-PP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + UMP	PEPTIDOGLYCANSYN-PWY				MG+2												1*PHOSNACMURPENTATRANS-MONOMER
ENZRXN0-7953	L,D-carboxypeptidase	a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasm] + H2O[periplasm]  <-->  a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide[periplasm] + D-alanine[periplasm]	PWY0-1586																1*EG11253-MONOMER
ENZRXN0-5381	acetaldehyde dehydrogenase	acetaldehyde + NADP+ + H2O  <-->  acetate + NADPH + 2 H+					MG+2												4*ALDDEHYDROGB-MONOMER
BRANCHED-CHAINAMINOTRANSFERILEU-ENZRXN	isoleucine transaminase	L-isoleucine + 2-oxoglutarate  <-->  (3S)-3-methyl-2-oxopentanoate + L-glutamate	ILEUSYN-PWY				PYRIDOXAL_PHOSPHATE												6*BRANCHED-CHAINAMINOTRANSFER-MONOMER
ENZRXN0-726	L-ribulose-5-phosphate 3-epimerase	L-ribulose 5-phosphate  <-->  L-xylulose 5-phosphate	PWY-6961	PWY0-301	LYXMET-PWY														1*G7859-MONOMER
PGLUCISOM-ENZRXN	glucose-6-phosphate isomerase	alpha-D-glucose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate	GLYCOLYSIS	UDPNAGSYN-PWY	GLUCONEO-PWY	PWY-5659													2*PGLUCISOM
ENZRXN0-7912	methionine&mdash;tRNA ligase	initiator tRNAMet + L-methionine + ATP  <-->  an L-methionyl-[initiator tRNAMet] + AMP + diphosphate	TRNA-CHARGING-PWY				MG+2	ZN+2											2*METG-MONOMER
ENZRXN0-8357	S-sulfo-L-cysteine reductase	S-sulfo-L-cysteine + 2 glutathione  <-->  glutathione disulfide + L-cysteine + sulfite + H+																	1*RED-GLUTAREDOXIN
ENZRXN0-5001	crotonobetainyl-CoA hydratase	(R)-carnitinyl-CoA  <-->  crotonobetainyl-CoA + H2O	CARNMET-PWY																1*CARNRACE-MONOMER
ASP-SEMIALDEHYDE-DEHYDROGENASE-ENZRXN	aspartate-semialdehyde dehydrogenase	L-aspartate 4-semialdehyde + NADP+ + phosphate  <-->  L-aspartyl-4-phosphate + NADPH + H+	DAPLYSINESYN-PWY	HOMOSERSYN-PWY															2*ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER
ENZRXN0-8529	peptidyl-lysine <i>N</i>-acetyltransferase	a [protein]-L-lysine + acetyl-CoA  <-->  a [protein]-N6-acetyl-L-lysine + coenzyme A + H+																	1*EG10724-MONOMER
ENZRXN0-6624	23S rRNA 2'-<i>O</i>-ribose C2498 methyltransferase	a cytidine2498 in 23S rRNA + S-adenosyl-L-methionine  <-->  a 2-O-methylcytidine2498 in 23S rRNA + S-adenosyl-L-homocysteine + H+																	1*EG11794-MONOMER
ENZRXN0-12516	c-di-GMP phosphodiesterase	cyclic di-3',5'-guanylate + H2O  <-->  5'-phosphoguanylyl(3'->5')guanosine + H+																	2*EG12256-MONOMER
PALMITOTRANS-ENZRXN	palmitoleoyl acyltransferase	a palmitoleoyl-[acp] + alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli)  <-->  Kdo2-(palmitoleoyl)-lipid IVA + acyl-carrier protein	KDO-NAGLIPASYN-PWY																1*PALMITOTRANS-MONOMER
ENZRXN0-7892	3' &rarr; 5' RNA exonuclease	RNA + n H2O  <-->  n a nucleoside 5'-monophosphate																	1*EG11481-MONOMER
ENZRXN0-8340	guanosine phosphorylase	guanosine + phosphate  <-->  alpha-D-ribose-1-phosphate + guanine	PWY0-1296	PWY-6608	PWY-6620														2*EG12159-MONOMER
ENZRXN0-4782	<i>meso</i>-diaminopimelic acid-D-alanyl endopeptidase	a mature peptidoglycan with D,D cross-links (meso-diaminopimelate containing)[periplasm] + H2O[periplasm]  <-->  a peptidoglycan internal segment with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasm] + a mature peptidoglycan (with L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine tetrapeptide)[periplasm]																	2*EG10202-MONOMER
AMINOPROPDEHYDROG-ENZRXN	D-aminopropanol dehydrogenase	(R)-1-aminopropan-2-ol + NAD+  <-->  aminoacetone + NADH + H+																	8*GLYCDEH-MONOMER
ENZRXN0-12499	NM<sub>5</sub>-interstrand DNA crosslink repair glycosylase	a mechlorethamine derived interstrand DNA crosslink + H2O  <-->  a DNA containing AP sites on opposing strands + a mechlorethamine derived bis-guanyl compound																	1*G6471-MONOMER
O-SUCCINYLBENZOATE-COA-SYN-ENZRXN	<i>o</i>-succinylbenzoate synthase	(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate  <-->  2-succinylbenzoate + H2O	PWY-5837				MG+2												1*O-SUCCINYLBENZOATE-COA-SYN-MONOMER
XYLULOKIN-ENZRXN	xylulokinase	D-xylulose + ATP  <-->  D-xylulose 5-phosphate + ADP + H+	XYLCAT-PWY				MG+2												2*XYLULOKIN-MONOMER
ENZRXN0-7860	cellulose synthase	UDP-alpha-D-glucose + cellulose(n)  <-->  cellulose(n+1) + UDP					MG+2				#<"C-DI-GMP" instance frame in ECOBASE[F] @ #x1001e3f1e52>								1*EG12259-MONOMER,1*EG12260-MONOMER
ENZRXN0-4441	aminopeptidase	a peptide with an N-terminal Xaa-L-proline + H2O  <-->  a proteinogenic amino acid + a peptide with an N-terminal L-proline + H+					ZN+2												6*EG10694-MONOMER
AICARSYN-ENZRXN	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  <-->  fumarate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	PWY-6123																4*ASL-MONOMER
ENZRXN0-8487	<i>N</i>-acetyl-9-<i>O</i>-acetylneuraminate esterase	N-acetyl-9-O-acetylneuraminate[periplasm] + H2O[periplasm]  <-->  N-acetylneuraminate[periplasm] + acetate[periplasm] + H+[periplasm]																	1*G7919-MONOMER
ENZRXN0-6588	L-rhamnonate dehydratase	L-rhamnonate  <-->  2-dehydro-3-deoxy-L-rhamnonate + H2O					MG+2												8*G7160-MONOMER
ENZRXN0-12482	endonuclease IV	a DNA containing an apurinic/apyrimidinic site + H2O  <-->  a 5'-deoxyribose-5-phosphate-[DNA] + a [DNA]-3'-hydroxyl + H+																	1*EG10651-MONOMER
NAG1P-URIDYLTRANS-ENZRXN	N-acetylglucosamine-1-phosphate uridyltransferase	N-acetyl-alpha-D-glucosamine 1-phosphate + UTP + H+  <-->  UDP-N-acetyl-alpha-D-glucosamine + diphosphate	PWY0-1261	UDPNAGSYN-PWY			MG+2												3*NAG1P-URIDYLTRANS-MONOMER
UDPREDUCT-ENZRXN	UDP reductase	dUDP + an oxidized thioredoxin + H2O  <-->  UDP + a reduced thioredoxin	PWY-7184	PWY0-166															2*NRDA-MONOMER,2*NRDB-MONOMER
ENZRXN0-8305	O-4-methylthymine-DNA methyltransferase	an O4-methylthymine in DNA + a [protein]-L-cysteine  <-->  a thymine in DNA + a [protein]-S-methyl-L-cysteine																	1*PD00230
ENZRXN0-421	cytidine nucleosidase	cytidine + H2O  <-->  D-ribofuranose + cytosine	PWY-7195																4*G6358-MONOMER
ACYLCOADEHYDROG-ENZRXN	acyl-CoA dehydrogenase	a 2,3,4-saturated fatty acyl CoA + an oxidized electron-transfer flavoprotein + H+  <-->  a (2E)-2-enoyl-CoA + a reduced electron-transfer flavoprotein	FAO-PWY																1*ACYLCOADEHYDROG-MONOMER
ENZRXN0-8470	pyrimidine-5'-nucleotide nucleosidase	a pyrimidine ribonucleotide + H2O  <-->  D-ribose 5-phosphate + a pyrimidine base																	4*EG12373-MONOMER
ENZRXN0-6557	L,D-transpeptidase	a murein lipoprotein[outer membrane] + a peptidoglycan internal segment with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasm]  <-->  a peptidoglycan tripeptide crosslinked to murein lipoprotein[periplasm] + D-alanine[periplasm]																	1*G6422-MONOMER
ENZRXN0-1241	tRNA adenosine<sup>34</sup> deaminase	an adenosine34 in [tRNAArg2] + H+ + H2O  <-->  an inosine34 in [tRNAArg2] + ammonium					ZN+2												2*EG11372-MONOMER
MHPELY-ENZRXN	4-hydroxy-2-oxovalerate aldolase	(S)-4-hydroxy-2-oxopentanoate  <-->  acetaldehyde + pyruvate	PWY-5162																1*MHPELY-MONOMER
TYRS-ENZRXN	tyrosine&mdash;tRNA ligase	a tRNATyr + L-tyrosine + ATP  <-->  an L-tyrosyl-[tRNATyr] + AMP + diphosphate	TRNA-CHARGING-PWY																2*TYRS-MONOMER
ENZRXN0-7822	6-deoxy-6-sulfofructose-1-phosphate aldolase	6-deoxy-6-sulfo-D-fructose 1-phosphate  <-->  (2S)-3-sulfolactaldehyde + glycerone phosphate	PWY-7446																1*EG11846-MONOMER
ENZRXN0-8288	3-ketoacyl-CoA thiolase	(7Z)-hexadecenoyl-CoA + acetyl-CoA  <-->  3-oxo-(9Z)-octadecenoyl-CoA + coenzyme A	PWY0-1337																1*FADA-MONOMER
ENZRXN0-3901	undecaprenyl pyrophosphate phosphatase	di-trans,octa-cis-undecaprenyl diphosphate[periplasmic space] + H2O[periplasmic space]  <-->  di-trans,octa-cis-undecaprenyl phosphate[periplasmic space] + phosphate[periplasmic space] + H+[periplasmic space]	PWY-5785																1*EG11665-MONOMER
ACETYL-COA-CARBOXYLTRANSFER-ENZRXN	acetyl-CoA carboxyltransferase	acetyl-CoA + a [carboxyl-carrier protein dimer]-N6-carboxybiotinyl-L-lysine  <-->  malonyl-CoA + a [biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine	PWY-4381	PWY0-1264															2*CARBOXYL-TRANSFERASE-ALPHA-MONOMER,2*CARBOXYL-TRANSFERASE-BETA-MONOMER
ENZRXN0-8452	dTDP kinase	dTDP + ATP  <-->  dTTP + ADP	PWY-7187	PWY-7197	PWY-7184	PWY0-166													1*ADENYL-KIN-MONOMER
ENZRXN0-6528	diguanylate cyclase	2 GTP  <-->  cyclic di-3',5'-guanylate + 2 diphosphate																	2*G6784-MONOMER
ENZRXN0-1002	2-<i>C</i>-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol  <-->  CMP + 2-C-methyl-D-erythritol-2,4-cyclodiphosphate	NONMEVIPP-PWY				MN+2												3*EG11816-MONOMER
MCPTAP-ENZRXN	protein-glutamate methylesterase	Tapglu-Me + H2O  <-->  methanol + Tapglu																	1*PHOSPHO-CHEB
ENZRXN0-7806	tellurite reductase	tellurite + a reduced two electron carrier  <-->  Te0 + an oxidized electron carrier																	1*NARY-MONOMER,1*NARZ-MONOMER,1*NARV-MONOMER
ENZRXN0-8272	enoyl-CoA hydratase	(S)-3-hydroxy-(11Z)-octadecenoyl-CoA  <-->  (2E,11Z)-octadec-2,11-enoyl-CoA + H2O																	1*G7212-MONOMER
ENZRXN0-8431	tellurite reductase	tellurite + a reduced two electron carrier  <-->  Te0 + an oxidized electron carrier																	2*E3-MONOMER
ENZRXN0-6504	<i>N</i>-acetylneuraminate mutarotase	N-acetyl-alpha-neuraminate  <-->  N-acetyl-beta-neuraminate																	2*G7920-MONOMER
ENZRXN-30209	lipopolysaccharide glucosyltransferase	UDP-alpha-D-glucose + (heptosyl)3-Kdo2-lipid A-phosphate (E. coli)  <-->  glucosyl-(heptosyl)3-Kdo2-lipid A-phosphate (E. coli) + UDP + H+	LIPA-CORESYN-PWY																1*EG11339-MONOMER
MALATE-DEH-ENZRXN	malate dehydrogenase	(S)-malate + NAD+  <-->  oxaloacetate + NADH + H+	FERMENTATION-PWY	1.1.1.39-RXN	GLUCONEO-PWY	TCA													2*MALATE-DEHASE-MONOMER
ENZRXN0-7785	AMP kinase (GTP)	GTP + AMP  <-->  GDP + ADP																	1*ADENYL-KIN-MONOMER
ENZRXN0-8256	enoyl-CoA hydratase	(S)-3-hydroxy-(9Z)-octadecenoyl-CoA  <-->  (2E,9Z)-octadec-2,9-enoyl-CoA + H2O	PWY0-1337																1*FADB-MONOMER
ENZRXN0-3101	RNase R	RNase R degradation substrate RNA + n-1 H2O  <-->  n-2 a nucleoside 5'-monophosphate + a diribonucleotide					MG+2												1*EG11259-MONOMER
ENZRXN-29352	thiol-disulfide exchange	an [oxidized DsbD protein][inner membrane] + a CcmG protein with reduced cysteine residues[periplasm]  <-->  a [reduced DsbD protein][inner membrane] + a CcmG protein with an internal disulfide bridge[periplasm]	PWY-8147																1*DSBD-MONOMER
LACTALDREDUCT-ENZRXN	L-1,2-propanediol oxidoreductase	(S)-propane-1,2-diol + NAD+  <-->  (S)-lactaldehyde + NADH + H+	PWY0-1315				FE+2												2*LACTALDREDUCT-MONOMER
ENZRXN0-7763	2'-deoxycytidine 3'-monophosphate phosphatase	2'-deoxycytidine 3'-monophosphate[periplasm] + H2O[periplasm]  <-->  2'-deoxycytidine[periplasm] + phosphate[periplasm]																	4*APHA-MONOMER
ENZRXN0-2922	tRNA m<sup>7</sup>G46 methyltransferase	a guanine46 in tRNA + S-adenosyl-L-methionine  <-->  an N7-methylguanine46 in tRNA + S-adenosyl-L-homocysteine																	1*EG11779-MONOMER
6PGLUCONOLACT-ENZRXN	6-phosphogluconolactonase	6-phospho D-glucono-1,5-lactone + H2O  <-->  D-gluconate 6-phosphate + H+	OXIDATIVEPENT-PWY	GLYCOLYSIS-E-D															1*6PGLUCONOLACT-MONOMER
ENZRXN0-8394	homoserine racemase	L-homoserine  <-->  D-homoserine																	2*EG11157-MONOMER
ENZRXN-25005	carbon-phosphorous lyase	alpha-D-ribose-1-(2-N-acetamidomethylphosphonate) 5-phosphate + S-adenosyl-L-methionine + a reduced two electron carrier  <-->  5-phospho-alpha-D-ribose 1,2-cyclic phosphate + N-methylacetamide + 5'-deoxyadenosine + L-methionine + an oxidized electron carrier + H+	PWY-7805				CPD-7												1*EG10719-MONOMER
ISOCHORMAT-ENZRXN	isochorismatase	isochorismate + H2O  <-->  pyruvate + (2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate	PWY-5901																2*HOLO-ENTB
ENZRXN0-7741	FMN phosphatase	FMN[periplasm] + H2O[periplasm]  <-->  riboflavin[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
